date,Close,High,Low,Open,Volume,log_return,forecasted_vol,omega,alpha,beta,refit_day,persistence
2019-01-03,143.04710388183594,146.33157978497172,142.73202042234897,145.70142743498377,74820200,-0.0332161525871819,0.3136842759948394,5.35244368670539e-06,0.13160273216559581,0.8199027547607478,True,0.9515054869263436
2019-01-04,149.16726684570312,149.90246134050952,144.88025673406196,145.45312364110833,74709300,0.0418942987898717,0.3451893852699884,5.302033045831404e-06,0.13178139863228608,0.8206218643355303,True,0.9524032629678164
2019-01-07,150.94322204589844,151.6784167360542,149.05273598305433,149.53967516877606,52059300,0.0118354805779435,0.3988809753964396,5.259833712852017e-06,0.13339835475391837,0.8205014280353734,True,0.9538997827892918
2019-01-08,152.30853271484375,152.8718569006792,150.09340669945126,152.3276180788184,49388700,0.0090045308732901,0.3684209392334631,5.318940495218537e-06,0.13315018552369723,0.8195018172030218,True,0.9526520027267191
2019-01-09,153.5498046875,154.218156819009,152.26082841538826,152.90053792476,46491700,0.0081166908696584,0.3383324117082045,5.383409328385929e-06,0.13293128243569333,0.8184376912186153,True,0.9513689736543086
2019-01-10,153.98904418945312,154.07497207981288,151.52567601622525,152.38499862678634,38943400,0.0028564833498045,0.3118867262430125,5.367878011295157e-06,0.13216453863513153,0.8192676831179003,True,0.9514322217530319
2019-01-11,153.4256591796875,153.58797220933155,152.56633690812345,153.0819331848583,30176600,-0.0036653135606403,0.28335111422085374,5.479640708475527e-06,0.13288452722382313,0.8168317564707732,True,0.9497162836945964
2019-01-14,152.0698699951172,152.72867943032924,151.42060324411707,152.12715523835587,30710200,-0.0088760584449502,0.2571919625074387,5.633718442108859e-06,0.13444372264452456,0.8132087416189209,True,0.9476524642634454
2019-01-15,155.03929138183594,155.2493470065144,152.68095151575173,152.76687938885158,40874200,0.019338491330992,0.23857599308317426,5.762261290679142e-06,0.13572127692129896,0.8102300425756351,True,0.9459513194969341
2019-01-16,155.0106658935547,156.3760130359159,154.95336606950215,155.29709216888463,33812200,-0.0001846508131408,0.24716489281098633,5.660886159912094e-06,0.13519537357970193,0.8124020351524004,True,0.9475974087321023
2019-01-17,156.23280334472656,156.92979824504928,154.26593184281046,154.51417280990142,39329000,0.007853297197593,0.22496830899746859,5.7282481517981705e-06,0.13527745865754762,0.8111859030338178,True,0.9464633616913654
2019-01-18,157.77960205078125,158.5147970140871,156.41425454506083,157.33084800802226,57183200,0.0098519115200588,0.21114464468612032,5.754108041717302e-06,0.13554911595251543,0.8108853644452992,True,0.9464344803978146
2019-01-22,154.61917114257812,156.71971269824772,153.49250789671987,156.6433275147163,56711700,-0.0202340022173446,0.20069645553272808,5.869769334708537e-06,0.137294598303694,0.8077099569531698,True,0.9450045552568638
2019-01-23,154.81967163085938,156.1181906307849,153.072413346114,155.41165316912387,38106100,0.0012958975320837,0.2201561876948362,5.778558379399909e-06,0.1362150073864088,0.8098164779058645,True,0.9460314852922733
2019-01-24,155.82215881347656,156.05131429614352,154.7336957665232,155.32566255218808,32417800,0.006454318539999,0.20064176603019143,5.897996253015973e-06,0.13725143060398134,0.8070290490331181,True,0.9442804796370995
2019-01-25,157.68406677246094,158.1614632986494,156.53831802340574,157.07299980169913,36515900,0.0118781044729649,0.18779357121821397,5.9575721584622965e-06,0.13855892659503014,0.8053907366293952,True,0.9439496632244253
2019-01-28,155.73626708984375,155.74580977380063,154.43774819153273,155.6503392272823,33491200,-0.0124294728114057,0.1864970746255509,5.965105535021464e-06,0.13826870365402974,0.8053806583629499,True,0.9436493620169797
2019-01-29,154.265869140625,155.86037125931733,153.71208760621397,155.8221713912995,30784200,-0.0094864441526924,0.1865282677906486,5.993281271888738e-06,0.1383410046519709,0.8047656589629887,True,0.9431066636149597
2019-01-30,158.19012451171875,158.76300623805167,155.5262579929419,156.01319726203363,41346500,0.0251200924629829,0.18070601003428852,6.005384772395998e-06,0.13856027417585717,0.8045637814178469,True,0.943124055593704
2019-01-31,160.55799865722656,161.35047861663324,158.94439611316838,159.16399442970734,37258400,0.0148576103322268,0.223682569220624,5.809267649938053e-06,0.1364613148039075,0.809403640877927,True,0.9458649556818346
2019-02-01,159.88006591796875,160.97808647874675,159.44086934884416,159.76549543367247,32143700,-0.0042312935051777,0.22247913580729256,5.779998765534744e-06,0.1354987931236385,0.8105538144696168,True,0.9460526075932554
2019-02-04,161.86610412597656,161.86610412597656,159.7655618168564,159.90877498173236,26718800,0.0123455295978222,0.20482861086439483,5.869448396455601e-06,0.1362551006147426,0.8083342105523591,True,0.9445893111671018
2019-02-05,163.29824829101562,163.48920398033678,162.01882914668008,162.08565708189914,28156400,0.0088087972434433,0.2014697654666569,5.772575633706727e-06,0.13318714355692343,0.8118375102797106,True,0.945024653836634
2019-02-06,162.81129455566406,163.62285980503663,162.07609992001036,163.336433581131,27970000,-0.0029864449413113,0.19176464207614358,5.932980781223699e-06,0.13608358608944698,0.8072279163716539,True,0.943311502461101
2019-02-07,160.62489318847656,161.78974232799996,159.40275877471288,161.3887308393267,42036200,-0.0135200373647208,0.1764666803591154,6.111659049971828e-06,0.13893379286023294,0.8023459372573248,True,0.9412797301175577
2019-02-08,160.93994140625,160.96858403707716,159.0399122394366,159.22131071167922,29020700,0.0019594699711079,0.18197204972024383,6.181230868338293e-06,0.14229718328154434,0.7998525759383597,True,0.942149759219904
2019-02-11,160.78712463378906,161.9137878744139,160.38611334884993,161.52231927400285,21434100,-0.0009499777922599,0.1675653167437726,6.238754890557608e-06,0.14273130048952748,0.7986205368930268,True,0.9413518373825542
2019-02-12,163.16455078125,163.40324899554577,161.6750762550817,161.9615170260332,29722100,0.0146779227319402,0.15464372937075033,6.264139222150363e-06,0.1425799815512575,0.7979096771427076,True,0.9404896586939651
2019-02-13,163.2791290283203,164.37714960769725,163.09773061477298,163.8901959032232,26094100,0.0007019786803178,0.1686870601675664,6.194000097361929e-06,0.14141556587408344,0.7997562660000789,True,0.9411718318741623
2019-02-14,163.4796600341797,164.06208435195768,162.15249833550328,162.69672277432053,30326800,0.0012273948719767,0.1555926244149178,6.247912223838288e-06,0.14160462167340776,0.798429777726807,True,0.9400343994002147
2019-02-15,164.1670684814453,164.75903532695102,163.40323136432042,164.72085002713632,32521700,0.0041960404058699,0.14452354849215257,6.278492384264119e-06,0.14147254351602925,0.7977998894483103,True,0.9392724329643395
2019-02-19,164.49176025390625,164.98825676378974,163.6324522593657,163.66109488791793,19487700,0.0019758597652403,0.13735585362142383,6.285364968634133e-06,0.14141670521837627,0.7977216305284832,True,0.9391383357468595
2019-02-20,164.46311950683594,165.25559956681644,163.5751688735849,164.6063326512354,32593000,-0.0001741317664204,0.12915748628864,6.378127022729694e-06,0.14330777009701312,0.795246943451995,True,0.9385547135490081
2019-02-21,163.86158752441406,164.47265452701384,162.99273687391116,164.0239006034967,25207400,-0.0036642545784205,0.12157878710346634,6.432721889308134e-06,0.1442161822976059,0.7935337121737234,True,0.9377498944713293
2019-02-22,165.0741424560547,165.18871294097903,164.1288922484789,164.21483468115548,27735400,0.0073726282282658,0.11716646129220179,6.487212785017714e-06,0.14550675816766842,0.7913963679471796,True,0.936903126114848
2019-02-25,165.67562866210938,166.76409172633257,165.56104363446798,166.33443793737237,32608800,0.0036371113249053,0.12048000144348943,6.48247484944425e-06,0.14493257818919258,0.7919602327593361,True,0.9368928109485287
2019-02-26,165.84756469726562,166.37270383550796,164.99779938955967,165.27469755744522,21939700,0.0010372490010685,0.11666461510135465,6.517861630516216e-06,0.14494047786823291,0.7914737843287234,True,0.9364142621969563
2019-02-27,165.7425079345703,165.94302086834384,163.99523505362922,165.08369845515168,25162000,-0.0006336544720815,0.11135933683988192,6.531677569467126e-06,0.1453847899456082,0.7904973084048343,True,0.9358820983504426
2019-02-28,165.36058044433594,165.95254736509088,164.8927266904916,165.22691002452086,25085500,-0.0023070014930834,0.106815557316858,6.542357139068895e-06,0.1458252633407459,0.7895210757674521,True,0.935346339108198
2019-03-01,166.50633239746094,166.75457330535846,165.35102658401135,166.55407495601366,31431200,0.0069049155612423,0.10350068228254594,6.642854437636617e-06,0.14942663836142597,0.7849398983472979,True,0.9343665367087239
2019-03-04,166.5349884033203,167.84305011269169,164.6731450219927,167.60435186972703,38063500,0.0001720867900786,0.10892105626827595,6.6744188794167855e-06,0.14967980200153239,0.7840628641771965,True,0.9337426661787289
2019-03-05,166.65916442871094,167.17474637251257,165.8380416522944,166.65916442871094,22319900,0.000745367408667,0.10482634142418613,6.650634698608471e-06,0.150981416363643,0.7841178045737007,True,0.9350992209373438
2019-03-06,165.7138671875,166.85007316411867,165.4465263187644,166.82143054025303,27194600,-0.0056881858639775,0.10138954386366696,6.620160212316113e-06,0.15119327091232443,0.7840916093865641,True,0.9352848802988885
2019-03-07,163.68011474609375,165.35100206478714,163.069047966588,165.2937168306118,39407400,-0.0123486062069799,0.10463589321883619,6.604164655101358e-06,0.15123720407467606,0.7841783627369643,True,0.9354155668116404
2019-03-08,163.431884765625,163.517812622614,161.68461216193765,161.8469251925776,39303200,-0.0015177066478008,0.126952393750016,6.670073129729302e-06,0.15080754756609963,0.7842158868676159,True,0.9350234344337155
2019-03-11,166.8309783935547,166.94556346155164,164.0811844343748,164.10982705912775,30518400,0.0205848978699374,0.11988673696048917,6.621463410122047e-06,0.1500605044899001,0.7851231238784142,True,0.9351836283683144
2019-03-12,167.74758911132812,168.17724305933953,166.8691812754646,167.2701925982076,33953500,0.0054792093695357,0.17159665938675508,6.877181061942596e-06,0.15293251655902476,0.7813420777527461,True,0.9342745943117708
2019-03-13,169.00791931152344,169.88632720446222,168.37776694568856,168.61646521775845,42426100,0.0074851698227577,0.1606160866784124,6.827867111863542e-06,0.15173925544256542,0.7826037487001787,True,0.9343430041427441
2019-03-14,168.7214813232422,169.3229910201753,168.67373875834647,169.1224926441927,23751500,-0.0016962577520543,0.1551569359301891,6.84973596775882e-06,0.15265937672930854,0.7814292632560369,True,0.9340886399853454
2019-03-15,170.28733825683594,170.79337738392996,169.26570274844815,169.38027324696452,38192000,0.0092379193630402,0.14375146994290533,6.836713994821475e-06,0.1529841989103163,0.7814693350090436,True,0.9344535339193599
2019-03-18,170.69290161132812,171.20943636618364,169.87028462013257,170.2146362582028,32935100,0.0023788096688357,0.1454864334821957,6.844243822274046e-06,0.15296228507954818,0.7814477799557422,True,0.9344100650352904
2019-03-19,171.26683044433594,172.17553172042693,170.5398577470626,171.3911695145269,36893300,0.0033567073435933,0.13587650091884923,6.83001803526016e-06,0.15242292436972,0.7818015344386472,True,0.9342244588083672
2019-03-20,171.9459686279297,172.99815832945106,170.49205234373844,171.27639999764403,50105000,0.0039575392982107,0.12874896993128632,6.856998784588765e-06,0.15287941854266981,0.7810483842782775,True,0.9339278028209473
2019-03-21,174.63380432128906,174.882497030989,171.41028616962532,171.42942086898657,42428500,0.0155109431747429,0.1235470693487675,6.835824516484272e-06,0.15255640417668517,0.7813406505428869,True,0.9338970547195721
2019-03-22,170.79812622070312,174.34686168026096,170.61638304522566,173.87815636431912,70794500,-0.0222089240635445,0.15138391954186478,6.795938784462992e-06,0.15137729795793092,0.7834930865756351,True,0.934870384533566
2019-03-25,170.47291564941406,171.06596005852316,169.23898277791127,170.1763934448595,46336500,-0.0019058790804371,0.1979132165131123,6.924854774449045e-06,0.1557029601306985,0.7797493719964265,True,0.935452332127125
2019-03-26,171.26683044433594,172.83554026063536,170.39638397549584,171.79292526591516,33248100,0.004646320671028,0.17966920421140578,6.862935578026445e-06,0.15407555299318884,0.7813985089465907,True,0.9354740619397796
2019-03-27,170.16676330566406,171.90765575187245,168.923285381797,171.52504940537435,37096700,-0.0064438354357328,0.1665177789835195,6.836875257889468e-06,0.15298355821464293,0.7823157710670644,True,0.9352993292817073
2019-03-28,170.55899047851562,171.19986430994626,169.53551019699222,170.60681993365233,30368200,0.002302305251358,0.15807202386402988,6.840608736077533e-06,0.1532829613596921,0.7817550837556784,True,0.9350380451153705
2019-03-29,171.85031127929688,172.01291974893215,170.82681641126857,171.87900603302663,35205500,0.0075425925414903,0.14631877239661722,6.8657537826542066e-06,0.15377078249358334,0.780694314761433,True,0.9344650972550164
2019-04-01,174.12686157226562,174.3372995173104,172.91207795691824,173.6199014125218,30969500,0.0131603084164631,0.14371718120387064,6.911968126834667e-06,0.15479538625675796,0.7795274746602558,True,0.9343228609170138
2019-04-02,174.78689575195312,174.95907891197015,173.87819427195822,174.31820492933156,22645200,0.0037833702634931,0.15693175165428982,6.888074594980445e-06,0.1546748783513048,0.7801642255253258,True,0.9348391038766306
2019-04-03,175.7912139892578,176.8816584227349,175.24599907026948,175.77207928817913,31633500,0.0057295133770209,0.1465220091162437,6.881733055710948e-06,0.15437889126636095,0.7801161716392846,True,0.9344950629056455
2019-04-04,175.7242889404297,176.47994189018772,174.7103539788331,175.8390679719113,28530800,-0.0003807800741587,0.1405169014233979,6.882877883424515e-06,0.15416358845418057,0.7801243412314132,True,0.9342879296855937
2019-04-05,176.63294982910156,176.73816878233495,176.0207708090617,176.23120871552845,25674700,0.0051576230198866,0.13073421723005244,6.9058237429575665e-06,0.15462819368256459,0.7790895078503204,True,0.933717701532885
2019-04-08,177.08250427246094,177.22597801585468,175.6477084565324,176.34597166687823,22697500,0.0025419001641217,0.12677925326142783,6.904741021901837e-06,0.1545138791420112,0.7789624951140443,True,0.9334763742560555
2019-04-09,176.4607696533203,177.06338863142693,176.0877232848494,176.47990435299815,25631900,-0.0035171663890829,0.12050565105409225,6.867782393164427e-06,0.15388799903092773,0.7798252778103582,True,0.9337132768412859
2019-04-10,177.40773010253906,177.46511960279116,176.499028959051,176.69033215839082,24563000,0.0053520599336116,0.11624741900258265,6.898442933954485e-06,0.15488223418606836,0.7787445013846539,True,0.9336267355707223
2019-04-11,176.98687744140625,177.70427547932866,176.6616605004682,177.70427547932866,20654100,-0.0023750522722724,0.11556329484636566,6.907510396356467e-06,0.15543354657319708,0.7780567031326797,True,0.9334902497058768
2019-04-12,177.75205993652344,177.8668389229747,177.01552738396882,177.77119463276424,24989100,0.0043140664936181,0.11095234073951302,6.920341501891154e-06,0.15629688937070882,0.7769709953761091,True,0.933267884746818
2019-04-15,177.78077697753906,177.98165482451637,176.59467378531275,177.7616422788987,21073000,0.0001615436780879,0.10964653267998331,6.921892909160933e-06,0.1566665006003247,0.7765276970955464,True,0.9331941976958711
2019-04-16,178.39300537109375,178.7851865265728,177.84777577511028,178.43126018346854,27195700,0.0034378105681335,0.10511137516387954,6.961059704649499e-06,0.1581933907539155,0.7748898495211912,True,0.9330832402751067
2019-04-17,179.0146942138672,179.76078690698398,178.48861406537347,179.58861840649482,29651600,0.0034788812356324,0.1037135106988911,6.9411216597173906e-06,0.1585668557850458,0.7746494480091197,True,0.9332163037941655
2019-04-18,179.2443084716797,179.62691495869478,178.1921187391353,179.31127263443338,28580900,0.0012818340224876,0.10261439783411062,6.921470747172219e-06,0.15914332842145112,0.7742428816759146,True,0.9333862100973658
2019-04-22,179.75123596191406,179.8182001124958,178.32600005516667,178.45992835633018,17936000,0.0028241455083427,0.09958892019649694,6.899662273749674e-06,0.15989372133368954,0.773686237582541,True,0.9335799589162305
2019-04-23,182.0373687744141,182.2573667651012,179.9521386985504,180.210391498074,33665600,0.0126381163546655,0.09845268182904804,6.8805834965438105e-06,0.16064851253623016,0.7731351559559951,True,0.9337836684922253
2019-04-24,181.4634246826172,182.41995527278428,181.4060205869884,182.1903826767647,24977100,-0.0031578724398011,0.12557165105734602,6.989111723600278e-06,0.15965084374066155,0.7732089852990939,True,0.9328598290397554
2019-04-25,182.199951171875,182.90778909578103,181.21472578598505,182.82170484159627,29517500,0.0040506003364516,0.11971695846962227,6.9752032040895025e-06,0.15991182607752363,0.7728850100796165,True,0.9327968361571402
2019-04-26,182.362548828125,182.4008182247179,180.39209817304211,181.9129782888976,26359500,0.000892015317162,0.11616111411797131,6.962121267059733e-06,0.16027933989164128,0.7728612482855913,True,0.9331405881772326
2019-04-29,182.71649169921875,183.00345381779383,182.0660432574153,182.36256542825964,21716200,0.0019389937120226,0.11039353743220483,6.923493569813283e-06,0.15997495845611548,0.7732637717278505,True,0.933238730183966
2019-04-30,181.30084228515625,181.59737909480916,180.0286691590567,181.2434527721595,31495300,-0.0077779623041738,0.10626200834541709,6.900166288588001e-06,0.16013485410731496,0.773158503293445,True,0.93329335740076
2019-05-01,180.71739196777344,183.003515033324,180.593052864682,182.4869801280056,34797100,-0.0032233228458685,0.11366688718137982,6.911395555210595e-06,0.1600961883455924,0.7731333605532976,True,0.93322954889889
2019-05-02,179.9329833984375,181.597352004566,178.74688012327127,180.65994144712027,44110100,-0.0043499736022084,0.1101629391317674,6.887681886721771e-06,0.16016072251366517,0.7733244681278615,True,0.9334851906415267
2019-05-03,182.8025665283203,182.9364802306823,181.09994320021843,181.4251601065977,30386200,0.0158222318999167,0.10893267020934871,6.868249711138448e-06,0.16020094645087088,0.7733699182523555,True,0.9335708647032264
2019-05-06,181.6834259033203,181.93211860686267,178.64165098215432,178.91905303177734,38371800,-0.006140944591823,0.14543663033299128,7.019232206315368e-06,0.16044364593174287,0.7724450823348948,True,0.9328887282666377
2019-05-07,178.14425659179688,180.4686188447096,176.4894482156965,179.7033914782843,58818100,-0.0196721020571728,0.14001320958217842,6.995322132760165e-06,0.15980165157201048,0.7731632687579749,True,0.9329649203299855
2019-05-08,177.6947021484375,179.03383921429318,176.91991466065676,177.5607884418519,37165300,-0.0025267311040237,0.1818510861953533,7.165889262386243e-06,0.16417079782171384,0.7688396030897692,True,0.933010400911483
2019-05-09,176.73822021484375,177.3503994130336,174.17470978801518,175.71472513595418,55351700,-0.0053972652941637,0.1654248642974293,7.104320243583313e-06,0.16242653437797785,0.7705583148588195,True,0.9329848492367974
2019-05-10,176.95819091796875,177.8095027120784,173.16076262630523,176.1068791238591,58526400,0.0012438392053845,0.15499216038644917,7.080871665804045e-06,0.16167041998392537,0.7711467669960803,True,0.9328171869800057
2019-05-13,170.8172607421875,173.380756111166,170.31986067227348,172.45292012875942,67185800,-0.0353191607110079,0.14259728869200833,7.078438453279269e-06,0.16136271428376214,0.7710242026498296,True,0.9323869169335918
2019-05-14,172.69203186035156,173.73466132962173,171.08506742321788,171.7163811358771,43360600,0.0109155110104008,0.26458819952484464,7.1339811033864736e-06,0.16604239134783433,0.7710987919890158,True,0.9371411833368501
2019-05-15,175.1311492919922,175.5711597026807,171.51546550925354,171.55373489913728,40944500,0.0140252723024844,0.2459346022917378,7.103516365955952e-06,0.16471505590574578,0.7723162890855654,True,0.9370313449913111
2019-05-16,176.89120483398438,177.98166377886764,174.99727824726477,175.2077161564002,39281200,0.0099997638659886,0.23796458075048876,7.100927240602663e-06,0.1645990268301797,0.7722967699065412,True,0.9368957967367209
2019-05-17,175.0833740234375,177.51297019042434,174.9303402030409,175.14077812602403,44702300,-0.0102725981756497,0.22264905705716267,7.108377985966281e-06,0.16427895524493205,0.7721673933818102,True,0.9364463486267423
2019-05-20,172.12771606445312,173.30424487212645,171.54423168746848,172.6442508745061,38608300,-0.0170255469321971,0.21066012806053622,7.093363842239572e-06,0.16342401926194336,0.7729186105935878,True,0.9363426298555312
2019-05-21,173.92596435546875,174.40422966538463,173.05551798850212,173.6103074994644,31613800,0.0103929799280949,0.2193948756934462,7.082281359144328e-06,0.1637255679195307,0.7731577693893303,True,0.936883337308861
2019-05-22,173.15118408203125,174.15554419367925,172.89291671720758,172.95988086921724,24332600,-0.0044646071565435,0.2083327444377852,7.099795717780847e-06,0.16394120164892093,0.7725544861918455,True,0.9364956878407664
2019-05-23,170.50157165527344,171.2381042703414,169.4398221539929,171.16158007437997,45351300,-0.0154205946999605,0.1898102760492476,7.140080575917951e-06,0.16415435150850954,0.7715541551603908,True,0.9357085066689004
2019-05-24,170.41546630859375,172.0320050838237,170.20502844462914,171.41982618742557,25903300,-0.0005051396024375,0.19872796601452739,7.098700533016884e-06,0.1636438629153667,0.7726366319340269,True,0.9362804948493936
2019-05-28,169.77459716796875,171.85026652165587,169.75546247196567,170.89373605845464,24763800,-0.0037677167416771,0.17933351326052424,7.191133595887453e-06,0.16515088539456446,0.7700390380920848,True,0.9351899234866493
2019-05-29,168.3780517578125,169.30588744989512,167.4789108112173,168.72240329915758,42178800,-0.008259898922185,0.16496523403016358,7.154952047255414e-06,0.16664568831223628,0.7695252047796091,True,0.9361708930918453
2019-05-30,169.08595275878906,169.56421815640192,168.12942196356337,168.82768535733766,30354800,0.0041954225034323,0.15997259319081342,7.184180804352693e-06,0.16693199027066757,0.7690207080642859,True,0.9359526983349535
2019-05-31,166.38848876953125,167.67023622299436,166.3119645729143,167.09632664161444,45446200,-0.0160818339112373,0.14894489349478796,7.225254471400424e-06,0.1667189589515323,0.7685293733122301,True,0.9352483322637625
2019-06-03,162.72500610351562,166.3885206181118,161.91196372539434,165.93894999912084,75842300,-0.0222636509598623,0.1727356064982758,7.126988668048145e-06,0.1649297848704299,0.7717719665940028,True,0.9367017514644327
2019-06-04,167.30677795410156,167.3641674572933,163.92065131079644,164.55196503690408,47797800,0.0277674239777801,0.21368558016758765,7.0756069537893625e-06,0.165473561309906,0.7729983525936357,True,0.9384719139035417
2019-06-05,168.55027770996094,168.93288414413587,166.7998248123859,168.90418939134773,34412700,0.0074049683757376,0.26514182477425324,7.110670103371905e-06,0.1691518730023607,0.7708364759458044,True,0.9399883489481651
2019-06-06,169.88938903808594,170.30069016261885,168.09110696031976,168.83719961056366,29913200,0.0079134832466484,0.24060890754591313,7.022343653677584e-06,0.16614797238374124,0.7738693374048492,True,0.9400173097885904
2019-06-07,173.17030334472656,173.8685812315779,170.57811344337264,170.79811140726443,45888300,0.0191279501121328,0.22138830559869152,6.94941493951279e-06,0.16379152943399045,0.7762689135734625,True,0.940060443007453
2019-06-10,175.18856811523438,176.81468176117068,174.28944163935552,174.32769644014897,41385300,0.0115874032106524,0.23438700577302357,6.860562634692656e-06,0.1628494306726039,0.7782275064754357,True,0.9410769371480396
2019-06-11,175.42771911621094,177.34078045704422,174.83467477111253,177.0155635320225,41260300,0.0013641752923275,0.2232539478873755,6.7467530690467455e-06,0.16011581194285593,0.7813919701933664,True,0.9415077821362223
2019-06-12,174.41375732421875,175.31289827514755,174.0885404767966,174.94941203656026,27758100,-0.0057967090783841,0.20165622563834426,6.614654556432576e-06,0.1564712025023637,0.7852348348331476,True,0.9417060373355113
2019-06-13,175.44679260253906,175.87722833494652,174.7963589794335,175.14071048445842,23715800,0.0059054287813541,0.18700401306455677,6.480962729994261e-06,0.15312519835153515,0.7888844302875692,True,0.9420096286391043
2019-06-14,174.7007293701172,175.15029987130026,174.03116094138616,174.54768098769378,22844100,-0.004261428767205,0.17462908267958976,6.492971381586008e-06,0.15276332925182756,0.7887313583348399,True,0.9414946875866674
2019-06-17,175.7529296875,176.24075501688523,174.8920434294403,175.0833466216209,20379500,0.0060048080643377,0.16251800756517337,6.4291988566174255e-06,0.15090813621188945,0.7904250140281012,True,0.9413331502399906
2019-06-18,178.30686950683594,179.55992223547514,177.36945902659576,177.82860421526382,48177300,0.0144268517454621,0.15482438506736096,6.294593954739759e-06,0.1479419102830951,0.7936606808516299,True,0.941602591134725
2019-06-19,178.97650146484375,179.37824270077058,177.50345026644538,178.5460654688867,31672900,0.0037484685630378,0.1686882627917535,6.119850062154247e-06,0.1447659253993589,0.798043393458922,True,0.9428093188582809
2019-06-20,180.64083862304688,181.51127051608543,179.02429931447367,181.4730157079688,40922000,0.0092562224103055,0.157039735132796,6.106128424267695e-06,0.14399566620649543,0.7980795917485339,True,0.9420752579550293
2019-06-21,180.37298583984372,181.52081966360237,179.99036483492492,180.43037534170685,39980400,-0.0014838923841833,0.1557785978599677,6.118325046421469e-06,0.14363833844460508,0.7978483270388915,True,0.9414866654834966
2019-06-24,180.37875366210935,180.91559283997395,180.28288325416048,180.73344784153335,19375200,3.1976684431745295e-05,0.1442344959827265,6.201138005309762e-06,0.1448595906061026,0.7951807278116044,True,0.9400403184177071
2019-06-25,177.2823028564453,180.35956130535865,177.01388329035703,180.2541097166976,33921100,-0.0173154337871623,0.13361837080034325,6.351098800876628e-06,0.1476435127562722,0.790489620552482,True,0.9381331333087541
2019-06-26,178.1067352294922,179.58305744313873,177.81915329103936,178.46144399986568,22595700,0.0046396132890403,0.164116129074125,6.37640937612611e-06,0.14795431460460434,0.7904414045795056,True,0.9383957191841099
2019-06-27,178.7873992919922,179.2092056843844,178.2984953159579,178.7490599053068,19709200,0.0038143797946629,0.1536758590858522,6.4064605832528845e-06,0.14727973291992724,0.790067746844265,True,0.9373474797641922
2019-06-28,179.0175018310547,179.41053544775764,178.37521097260034,179.21880923486822,21179200,0.0012861901559287,0.14509423556695042,5.9844869964106135e-06,0.1416491491860375,0.800270107255103,True,0.9419192564411405
2019-07-01,181.4332427978516,182.68908069525745,180.58964470132267,182.44941931928807,31025600,0.0134042011170332,0.13600936473372247,5.8489997981221825e-06,0.13869045498384017,0.8041163072528813,True,0.9428067622367214
2019-07-02,182.1522674560547,182.17144446617476,180.8581045145205,181.37576676557964,18035800,0.0039551938967139,0.15071179209734534,5.61972745047888e-06,0.13465501269048957,0.8107899160383074,True,0.9454449287287969
2019-07-03,183.5231170654297,183.5231170654297,182.4206658423936,182.61240666571888,15792100,0.007497666450928,0.14286583741467518,5.523952614583625e-06,0.13276953198972366,0.8135850528078096,True,0.9463545847975332
2019-07-05,183.14923095703125,183.48474811499904,181.55787587069383,182.2672788270511,21415600,-0.0020393478809934,0.14104619506414234,5.523890517901633e-06,0.13255786234961214,0.8138651495376492,True,0.9464230118872614
2019-07-08,181.8646545410156,182.018026712597,181.1168975511189,181.96051031978268,17598800,-0.0070385361780101,0.13300109390640727,5.53564781164897e-06,0.13269838376745144,0.8133784458519568,True,0.9460768296194083
2019-07-09,182.775390625,183.0054562286481,180.8485034278129,181.00189024875985,19193500,0.0049952713084415,0.13202833099074884,5.534990349226583e-06,0.13268104287944285,0.8133266103349633,True,0.9460076532144062
2019-07-10,184.59678649902344,185.1048674750675,183.55186635038723,183.88739814714253,28374500,0.0099158886353189,0.12809418228102895,5.514082204744503e-06,0.13193031261796898,0.8140414200732029,True,0.9459717326911719
2019-07-11,184.4625396728516,185.34449165472932,183.87776541415604,184.8747647868996,23736100,-0.0007275081406852,0.13423127459317818,5.519409789957537e-06,0.1325760079540431,0.8135225791696519,True,0.946098587123695
2019-07-12,185.52667236328125,185.53625355279647,184.4913334125983,184.6638972182639,20211900,0.0057522521739287,0.12689517401712974,5.389889053027527e-06,0.13103834290609703,0.8164497619958992,True,0.9474881049019963
2019-07-15,186.1210174560547,186.1593714674989,185.44038734449927,185.95804947684044,15606100,0.0031984355922727,0.12487423439219589,5.408888100117452e-06,0.13123732531874846,0.816041284511634,True,0.9472786098303825
2019-07-16,185.16238403320312,186.0635131999019,184.5967866635587,185.8909640204593,20190900,-0.0051639020179162,0.12004025175607608,5.434399468734566e-06,0.13159132744254856,0.8153384562252904,True,0.946929783667839
2019-07-17,184.25167846679688,185.48833946269883,184.2325014593257,185.162388846772,16765100,-0.0049305508577837,0.11825779977521308,5.464666041183573e-06,0.13217963157702817,0.8144163506152194,True,0.9465959821922476
2019-07-18,184.4625396728516,184.817233777583,182.8040872845252,183.37926572778423,28877000,0.0011437651094984,0.11650658597613055,5.470716757756376e-06,0.13226145317611476,0.8142564159139601,True,0.9465178690900748
2019-07-19,183.1108856201172,185.8142731571208,182.91915943108447,185.7279985662217,29387900,-0.0073545041733598,0.1115306695492679,5.497242153674696e-06,0.1330809943659907,0.813083769815512,True,0.9461647641815027
2019-07-22,184.5680389404297,184.96108715293536,183.52311873156737,183.52311873156737,18954900,0.0079262685558598,0.11544387343418118,5.483179660316442e-06,0.13256672417659207,0.81375277751886,True,0.9463195016954521
